date,home_team,away_team,home_xg,away_xg
2016-04-17,Atalanta,Roma,2.49058,2.10816
2016-04-17,Udinese,Chievo,0.994096,0.205673
2016-04-19,Napoli,Bologna,2.64419,0.175203
2016-04-20,Sassuolo,Sampdoria,3.28685,0.150904
2016-04-20,Roma,Torino,2.19722,1.5845
2016-04-20,Palermo,Atalanta,2.64762,2.25362
2016-04-20,Udinese,Fiorentina,1.15644,0.66153
2016-04-20,Chievo,Frosinone,2.31378,0.265652
2016-04-20,Empoli,Verona,2.20742,1.9251
2016-04-20,Genoa,Inter,0.9988,1.15015
2016-04-20,Juventus,Lazio,3.53103,0.195173
2016-04-21,AC Milan,Carpi,1.03038,0.26311
2016-04-23,Inter,Udinese,2.91335,1.07267
2016-04-24,Frosinone,Palermo,1.36967,0.841795
2016-04-24,Torino,Sassuolo,0.957336,1.55044
2016-04-24,Sampdoria,Lazio,1.72396,3.45462
2016-04-24,Bologna,Genoa,0.953231,0.491713
2016-04-24,Atalanta,Chievo,0.939437,0.347217
2016-04-24,Fiorentina,Juventus,2.41849,1.46994
2016-04-25,Roma,Napoli,0.317817,0.639476
2016-04-25,Verona,AC Milan,2.66469,1.41824
2016-04-25,Carpi,Empoli,1.70068,0.696372
2016-04-30,Udinese,Torino,1.56864,1.24571
2016-04-30,Chievo,Fiorentina,1.07367,0.857695
2016-05-01,Sassuolo,Verona,0.51533,0.483795
2016-05-01,Lazio,Inter,1.71802,0.87251
2016-05-01,Empoli,Bologna,0.569866,0.596736
2016-05-01,Juventus,Carpi,0.97521,0.507266
2016-05-01,Palermo,Sampdoria,1.29682,0.446755
2016-05-01,AC Milan,Frosinone,3.58716,0.647214
2016-05-02,Genoa,Roma,1.05403,2.32478
2016-05-02,Napoli,Atalanta,2.52982,0.172012
2016-05-07,Inter,Empoli,1.75375,0.929999
2016-05-07,Bologna,AC Milan,1.08305,1.2377
2016-05-08,Roma,Chievo,2.07283,0.720434
2016-05-08,Sampdoria,Genoa,0.694054,2.20008
2016-05-08,Fiorentina,Palermo,2.00986,0.166833
2016-05-08,Frosinone,Sassuolo,1.09778,1.32832
2016-05-08,Atalanta,Udinese,1.12089,0.271001
2016-05-08,Carpi,Lazio,3.44148,1.98265
2016-05-08,Torino,Napoli,0.459127,1.70567
2016-05-08,Verona,Juventus,1.65219,1.30062
2016-05-14,Napoli,Frosinone,3.96429,0.837464
2016-05-14,AC Milan,Roma,1.37488,2.27757
2016-05-14,Juventus,Sampdoria,2.78687,0.173253
2016-05-14,Sassuolo,Inter,1.28643,1.11693
2016-05-15,Empoli,Torino,0.640557,1.10246
2016-05-15,Genoa,Atalanta,2.55677,1.35357
2016-05-15,Chievo,Bologna,0.35378,0.425809
2016-05-15,Udinese,Carpi,1.29064,1.76289
2016-05-15,Lazio,Fiorentina,1.27504,1.86008
2016-05-15,Palermo,Verona,0.789971,1.35761
2016-08-20,Roma,Udinese,5.74878,0.517156
2016-08-20,Juventus,Fiorentina,1.5603,0.244198
2016-08-21,Chievo,Inter,0.778083,1.01715
2016-08-21,Genoa,Cagliari,1.52666,0.912546
2016-08-21,Empoli,Sampdoria,0.934821,1.04646
2016-08-21,Bologna,Crotone,1.73535,0.38438
2016-08-21,Atalanta,Lazio,1.54669,1.80658
2016-08-21,Pescara,Napoli,1.08269,1.41716
2016-08-21,Palermo,Sassuolo,0.351218,1.67953
2016-08-21,AC Milan,Torino,2.5953,1.74508
2016-08-27,Lazio,Juventus,0.16672,0.614088
2016-08-27,Napoli,AC Milan,2.78103,0.804413
2016-08-28,Inter,Palermo,1.94441,0.544244
2016-08-28,Sampdoria,Atalanta,0.933904,0.314303
2016-08-28,Sassuolo,Pescara,0.54343,1.45854
2016-08-28,Torino,Bologna,4.22894,0.532401
2016-08-28,Udinese,Empoli,0.912097,1.18302
2016-08-28,Cagliari,Roma,1.76368,2.92514
2016-08-28,Crotone,Genoa,1.02444,2.39624
2016-08-28,Fiorentina,Chievo,0.763552,0.795506
2016-09-10,Palermo,Napoli,0.58528,1.89333
2016-09-10,Juventus,Sassuolo,3.29973,0.835114
2016-09-11,Bologna,Cagliari,1.75506,0.916015
2016-09-11,Chievo,Lazio,2.00749,0.74614
2016-09-11,AC Milan,Udinese,0.959858,0.507771
2016-09-11,Roma,Sampdoria,3.61418,1.23572
2016-09-11,Atalanta,Torino,2.47685,0.648686
2016-09-11,Pescara,Inter,1.52585,1.70313
2016-09-12,Empoli,Crotone,0.636904,0.521587
2016-09-16,Sampdoria,AC Milan,0.594515,0.782456
2016-09-17,Lazio,Pescara,3.04807,1.21293
2016-09-17,Napoli,Bologna,1.47652,0.312903
2016-09-18,Fiorentina,Roma,0.737697,1.02389
2016-09-18,Inter,Juventus,0.746577,1.24154
2016-09-18,Crotone,Palermo,1.13821,0.612635
2016-09-18,Udinese,Chievo,0.753743,2.50145
2016-09-18,Torino,Empoli,0.718392,0.184549
2016-09-18,Sassuolo,Genoa,2.29731,1.40462
2016-09-18,Cagliari,Atalanta,1.03866,1.02015
2016-09-20,AC Milan,Lazio,2.62568,0.701969
2016-09-21,Bologna,Sampdoria,1.04424,0.902754
2016-09-21,Chievo,Sassuolo,0.195009,0.435427
2016-09-21,Empoli,Inter,0.437207,1.89478
